"cod_isco6","Parent","txt_isco6"
25503026,74210,"Meccanico di radiotrasmittenti | Meccanica di radiotrasmittenti"
25503027,74210,"Montatore di televisioni | Montatrice di televisioni"
25503028,74210,"Elettricista in radio e televisione"
25503029,74210,"Radioinstallatore | Radioinstallatrice"
25503030,74210,"Installatore di radio e televisioni | Installatrice di radio e televisioni"
25503031,93290,"Operaio nella fabbricazione di lampade per radio | Operaia nella fabbricazione di lampade per radio"
25503032,74220,"Montatore d'antenne | Montatrice d'antenne"
25503033,74220,"Assistente in audiovisivi APF"
25503034,74220,"Assistente in audiovisivi"
25503035,74210,"Elettronico radio-TV | Elettronica radio-TV"
25503036,74210,"Elettronico, elettronica ricreativa | Elettronica, elettronica ricreativa"
25504001,74130,"Montatore di reti di distribuzione | Montatrice di reti di distribuzione"
25504002,74130,"Montatore di cavi elettrici | Montatrice di cavi elettrici"
25504003,31232,"Elettricista per reti di distribuzione, maestro EPS | Elettricista per reti di distribuzione, maestra EPS"
25504004,74130,"Elettricista per reti di distribuzione"
25504005,74130,"Elettricista di linee di contatto"
25504006,74130,"Operaio di reti di distribuzione | Operaia di reti di distribuzione"
25504007,74130,"Montatore di cavi elettrici | Montatrice di cavi elettrici"
25504008,74130,"Montatore di linee aeree | Montatrice di linee aeree"
25504009,74130,"Montatore di linee di distribuzione | Montatrice di linee di distribuzione"
25504010,74130,"Montatore di linee di contatto | Montatrice di linee di contatto"
25504011,74130,"Elettricista per reti di distribuzione, APF"
25504012,74120,"Montatore elettricista (responsabile distretto) | Montatrice elettricista (responsabile distretto)"
25504013,31232,"Elettricista per reti di distribuzione, maestro | Elettricista per reti di distribuzione, maestra"
25504014,74130,"Specialista per reti e distribuzione APF"
25504015,74130,"Specialista per reti e distribuzione APF, progetto e esercizio"
25504016,74130,"Specialista per reti e distribuzione APF, realizzazione"
25504017,74220,"Montatore di fibre ottiche | Montatrice di fibre ottiche"
25504018,74130,"Montatore di rotaie portacorrente | Montatrice di rotaie portacorrente"
25504019,74130,"Elettricista per reti di distribuzione AFC"
25505001,74120,"Costruttore di sistemi elettrici | Costruttrice di sistemi elettrici"
25505002,74120,"Costruttore di motori elettrici | Costruttrice di motori elettrici"
25505003,74120,"Controllore di motori elettrici | Controllora di motori elettrici"
25505004,74120,"Elettromotorista"
25505005,74120,"Avvolgitore elettricista | Avvolgitrice elettricista"
25505006,74120,"Avvolgitore elettricista | Avvolgitrice elettricista"
25505007,74120,"Avvolgitore a macchina | Avvolgitrice a macchina"
25505008,74120,"Avvolgitore di ancore | Avvolgitrice di ancore"
25505009,74120,"Bobinatore isolatore di cavi | Bobinatrice isolatrice di cavi"
25505010,74120,"Bobinatore avvolgitore elettricista | Bobinatrice avvolgitrice elettricista"
25505011,74120,"Avvolgitore di bobine | Avvolgitrice di bobine"
25505012,74120,"Avvolgitore di bobine preformate | Avvolgitrice di bobine preformate"
25505013,74120,"Avvolgitore di rotori | Avvolgitrice di rotori"
25505014,74120,"Avvolgitore di statori | Avvolgitrice di statori"
25505015,74120,"Avvolgitore di trasformatori | Avvolgitrice di trasformatori"
25505016,74120,"Bobinatore di motori | Bobinatrice di motori"
25505017,74120,"Avvolgitore universale | Avvolgitrice universale"
25505018,74120,"Avvolgitore montatore | Avvolgitrice montatrice"
25505019,74120,"Avvolgitore riparatore | Avvolgitrice riparatrice"
25505020,31220,"Capoavvolgitore | Capoavvolgitrice"
25505021,74120,"Avvolgitore | Avvolgitrice"
25505022,74120,"Avvolgitore di spirali | Avvolgitrice di spirali"
25505023,74120,"Bobinatore elettricista | Bobinatrice elettricista"
25505024,74120,"Avvolgitore di motori | Avvolgitrice di motori"
25505025,74120,"Avvolgitore di bobine elettriche | Avvolgitrice di bobine elettriche"
25505026,74120,"Costruttore di piccoli apparecchi elettrici | Costruttrice di piccoli apparecchi elettrici"
25505027,74120,"Costruttore d'apparecchi elettrici | Costruttrice d'apparecchi elettrici"
25505028,74120,"Costruttore di macchine elettriche | Costruttrice di macchine elettriche"
25505029,74120,"Costruttore d'apparecchi elettrici | Costruttrice d'apparecchi elettrici"
25505030,74120,"Avvolgitore di cavi isolanti | Avvolgitrice di cavi isolanti"
25506001,74120,"Capsulatore, fabbrica di lampade a incandescenza | Capsulatrice, fabbrica di lampade a incandescenza"
25506002,93290,"Addetto alla carica delle batterie | Addetta alla carica delle batterie"
25506003,81890,"Fabbricante di batterie"
25506004,75430,"Misuratore in fabbrica di lampadine a incandescenza | Misuratrice in fabbrica di lampadine a incandescenza"
25506005,74120,"Addetto alla fabbricazione di elettrodi | Addetta alla fabbricazione di elettrodi"
25506006,74120,"Montatore di accumulatori | Montatrice di accumulatori"
25506007,74120,"Operaio addetto alla fabbricazione di elettrodi di carbone | Operaia addetta alla fabbricazione di elettrodi di carbone"
25506008,74120,"Accumulatorista"
25506009,73150,"Lampadinaio | Lampadinaia"
25506010,82120,"Addetto alla fabbricazione di batterie | Addetta alla fabbricazione di batterie"
25506011,74120,"Operaio nella fabbricazione di supporti in fabbrica di lampade a incandescenza | Operaia nella fabbricazione di supporti in fabbrica di lampade a incandescenza"
25506012,73150,"Addetto alla fabbricazione di lampadine | Addetta alla fabbricazione di lampadine"
25506013,74120,"Operaio nella fabbricazione di zoccoli per lampade a incandescenza | Operaia nella fabbricazione di zoccoli per lampade a incandescenza"
25506014,74000,"Impiegato nel ramo elettricità | Impiegata nel ramo elettricità"
25506015,74130,"Montatore di circuiti stampati | Montatrice di circuiti stampati"
25506016,74120,"Operatore in automatica | Operatrice in automatica"
25506017,74120,"Elettricista navale"
25506018,74120,"Controllore d'installazioni elettriche | Controllora d'installazioni elettriche"
25506019,74120,"Elettricista di studio"
25506020,74120,"Elettricista per corrente debole"
25506021,74120,"Elettricista di giocattoli"
25506022,74120,"Elettricista collaudatore | Elettricista collaudatrice"
25506023,74120,"Microelettricista"
25506024,74120,"Verificatore elettrotecnico | Verificatrice elettrotecnica"
25506025,74120,"Specialista in elettricità"
25506026,31130,"Consulente in elettricità"
25506027,13210,"Elettricista, maestro | Elettricista, maestra"
25506028,74120,"Elettricista di precisione"
25506029,74120,"Elettricista della sicurezza aerea"
25506030,74120,"Aggiustatore elettricista | Aggiustatrice elettricista"
25506031,74120,"Montatore, settore elettrico | Montatrice, settore elettrico"
25506032,74120,"Riparatore di elettrodomestici | Riparatrice di elettrodomestici"
25506033,74120,"Operatore riparatore in automatica | Operatrice riparatrice in automatica"
25506034,74130,"Montatore di relais | Montatrice di relais"
25506035,74130,"Verificatore di linee elettriche | Verificatrice di linee elettriche"
25506036,74120,"Elettroriparatore | Elettroriparatrice"
25506037,74120,"Specialista in elettricità"
25506038,74130,"Costruttore d'accumulatori | Costruttrice d'accumulatori"
25506039,82120,"Isolatore di articoli elettrotecnici | Isolatrice di articoli elettrotecnici"
25506040,74210,"Smaltatore di filo isolante | Smaltatrice di filo isolante"
25506041,74130,"Isolatore di cavi | Isolatrice di cavi"
25506042,74130,"Isolatore di cavi elettrici | Isolatrice di cavi elettrici"
25506043,81890,"Mescolatore di materiale isolante | Mescolatrice di materiale isolante"
25506044,81220,"Fabbricante di cavi isolanti"
25506045,82120,"Costruttore di batterie | Costruttrice di batterie"
25506046,74130,"Cablatore, industria elettrica | Cablatrice, industria elettrica"
25506047,74130,"Cablatore (elettricità) | Cablatrice (elettricità)"
25506048,74130,"Montatore di cavi (senza altre indicazioni) | Montatrice di cavi (senza altre indicazioni)"
25506049,74120,"Montatore in automatica | Montatrice in automatica"
25506050,74130,"Installatore di corrente debole | Installatrice di corrente debole"
25506051,74120,"Saldatore a fusione (resistenze, condensatori) | Saldatrice a fusione (resistenze, condensatori)"
25506052,74130,"Addetto alla fabbricazione di cavi elettrici | Addetta alla fabbricazione di cavi elettrici"
25506053,74120,"Trafilatore di cavi elettrici | Trafilatrice di cavi elettrici"
25506054,74130,"Cablatore (addetto alla fabricazione di cavi elettrici) | Cablatrice (addetta alla fabricazione di cavi elettrici)"
25506055,74120,"Specialista in automatica APF"
25506056,74120,"Specialista in automatica"
25506057,74120,"Elettricista collaudatore | Elettricista collaudatrice"
25506058,74120,"Specialista della corrente debole"
25506059,74120,"Specialista di articoli elettrici"
25506060,74120,"Montatore di porte automatiche | Montatrice di porte automatiche"
25506061,32570,"Specialista in elettrobiologia"
25506062,31130,"Elettricista capoprogetto APF"
25506063,74110,"Consulente in sicurezza elettrica APF"
25506064,74120,"Operatore in automazione AFC | Operatrice in automazione AFC"
25506065,74120,"Montatore in automazione AFC | Montatrice in automazione AFC"
25506066,32570,"Specialista in elettrosmog"
25507001,74210,"Elettronico, tecnica sperimentale, di misura e di controllo | Elettronica, tecnica sperimentale, di misura e di controllo"
25507002,74210,"Elettronico | Elettronica"
25507003,74210,"Elettronico, costruzione di apparecchi e di impianti | Elettronica, costruzione di apparecchi e di impianti"
25507004,74210,"Meccanico elettronico | Meccanica elettronica"
25507005,74210,"Elettronico, tecnica degli elaboratori elettronici | Elettronica, tecnica degli elaboratori elettronici"
25507006,74210,"Montatore elettronico | Montatrice elettronica"
25507007,74210,"Meccanico di apparecchi elettronici | Meccanica di apparecchi elettronici"
25507008,75430,"Impiegato, misurazione su computer | Impiegata, misurazione su computer"
25507009,74210,"Microelettronico | Microelettronica"
25507010,74210,"Laborante in elettronica"
25507011,74210,"Elettronico | Elettronica"
25507012,74210,"Elettronico industriale | Elettronica industriale"
25507013,74210,"Elettronico collaudatore | Elettronica collaudatrice"
25507014,31220,"Capo in elettronica"
25507015,74210,"Elettronico per reti di distribuzione | Elettronica per reti di distribuzione"
25507016,74210,"Controllore elettronico | Controllora elettronica"
25507017,74210,"Operatore in microelettronica | Operatrice in microelettronica"
25507018,31220,"Capooperatore in elettronica | Capoperatrice in elettronica"
25507019,93290,"Aiuto elettronico | Aiuto elettronica"
25507020,74210,"Elettronico audio-protesista | Elettronica audio-protesista"
25507021,74130,"Fabbricante di cavi per computer"
25507022,82190,"Fabbricante di tasti per computer"
25507023,31140,"Progettista sviluppatore elettronico | Progettista sviluppatrice elettronica"
